,Attr2,Attr8,Attr9,Attr10,Attr15,Attr16,Attr17,Attr22,Attr26,Attr27,Attr34,Attr46,Attr64,class
8151,0.54751,0.77558,0.98603,0.42464,17300.0,0.021098,1.8264,-0.030007,0.021098,-0.12267,-0.054806,0.70511,4.4781,0
8154,0.31263,2.0002,0.97053,0.62533,3237.1,0.11275,3.1987,-0.052837,0.11275,-0.21991,-0.16901,1.1667,5.1162,0
8155,0.57425,0.33359,0.97562,0.19157,-26613.0,-0.013715,1.7414,-0.032311,-0.013715,-0.17065,-0.056267,0.44587,2.4222,0
8157,0.36814,1.4498,0.99751,0.53371,1607.9,0.227,2.7164,0.037786,0.19213,0.11257,0.10264,1.3522,6.6244,0
8158,0.68116,0.42814,0.96371,0.29163,-68412.0,-0.0053353,1.4681,-0.044861,-0.008082,-0.17105,-0.06586,0.77768,5.5295,0
8159,0.43786,1.1071,0.98362,0.48478,1261.1,0.28942,2.2838,0.025394,0.27616,0.074333,0.057995,1.1065,7.9821,0
8160,0.9923,0.0077578,1.0924,0.0076981,6505.8,0.056104,1.0078,0.069536,0.055303,0.80394,1.2636,0.53452,1.5562,0
8161,0.46008,1.1413,0.99606,0.52509,2128.9,0.17145,2.1736,0.085097,0.17559,0.35528,0.18496,0.72692,3.5575,0
8162,0.83548,0.10745,0.98788,0.089775,-23804.0,-0.015334,1.1969,-0.014756,-0.014891,-0.045767,-0.017661,0.47076,7.952,0
8163,0.62943,0.44237,0.96277,0.27844,22386.0,0.016305,1.5887,-0.029217,0.01343,-0.16744,-0.046418,1.2323,2.5881,0
8164,0.50973,0.78456,0.95458,0.39991,20891.0,0.017471,1.9618,-0.016614,0.017313,-0.10077,-0.032593,0.86003,2.9743,0
8167,0.46729,0.77079,0.91642,0.36018,-5059.7,-0.072139,2.14,-0.096627,-0.022355,-0.47608,-0.20678,0.53219,2.5235,0
8170,0.41642,1.3493,0.93037,0.56188,-4743.1,-0.076953,2.4014,-0.1289,-0.087952,-0.54662,-0.30955,0.51854,2.9727,0
8171,0.41588,1.2746,0.99018,0.53007,2357.6,0.15482,2.4045,0.025967,0.16008,0.097543,0.062438,1.1003,5.0271,0
8172,0.40788,1.4202,0.98588,0.57926,11675.0,0.031264,2.4517,-0.029787,0.046823,-0.088141,-0.073029,0.67038,5.9072,0
8173,0.15704,4.5333,1.0573,0.71191,401.73,0.90856,6.3678,0.086959,0.75359,0.60829,0.55374,2.9546,3.8002,0
8174,0.31777,0.63012,1.0437,0.20024,2761.2,0.13219,3.1469,0.031315,0.11626,0.43084,0.098544,0.6926,1.0142,0
8177,0.33974,1.8428,1.0328,0.62608,1044.4,0.34948,2.9434,0.05019,0.31828,0.20427,0.14773,1.3342,5.89,0
8178,0.56164,0.6864,1.0026,0.38551,3452.4,0.10572,1.7805,0.017858,0.1057,0.064858,0.031796,0.73461,5.8663,0
8179,0.33751,1.6143,1.0474,0.54483,803.31,0.45437,2.9629,0.078575,0.40841,0.62182,0.23281,1.1705,2.1201,0
8181,0.42778,1.1633,0.96625,0.49763,4353.0,0.083851,2.3376,-0.040449,0.082482,-0.19384,-0.094555,0.92046,3.1485,0
8182,0.6334,0.508,1.0177,0.32176,2632.9,0.13863,1.5788,0.044046,0.12911,0.18473,0.06954,0.59043,3.6681,0
8183,0.18627,3.6577,1.0053,0.68133,733.75,0.49744,5.3684,0.023888,0.4856,0.098365,0.12824,1.314,4.4875,0
8185,0.23902,3.1051,0.99919,0.74219,1364.4,0.26752,4.1838,-0.015269,0.26488,-0.040955,-0.063882,1.2215,6.4456,0
8187,0.31063,1.7241,0.99672,0.53555,1678.1,0.21751,3.2193,0.013815,0.1929,0.060814,0.044473,1.0487,3.2774,0
8188,0.42078,1.0058,1.0193,0.42324,1103.2,0.33084,2.3765,0.074216,0.29844,0.28995,0.17638,0.80505,3.9975,0
8190,0.77147,0.29623,5.9987,0.22853,3171.2,0.1151,1.2962,0.088728,0.094779,2.4073,7.6769,0.86195,20.228,0
8191,0.67636,0.29642,0.93207,0.20049,-2228.2,-0.16381,1.4785,-0.093538,-0.13734,-0.62145,-0.13829,0.53676,2.6302,0
8193,0.3838,1.6056,4.5299,0.6162,973.33,0.375,2.6056,0.079957,0.32778,25.0,11.622,1.5235,10.313,0
8195,0.74588,0.3407,2.9592,0.25412,-4956.7,-0.073638,1.3407,-0.085833,-0.073638,-2.2842,4.0837,0.22948,3.8814,0
8196,0.59727,0.67428,2.0752,0.40273,4369.9,0.083525,1.6743,-0.014833,0.083525,-0.60863,3.5799,0.26009,4.5956,0
8197,0.72389,0.38143,1.5301,0.27611,4214.2,0.086613,1.3814,0.013564,0.086196,0.56604,2.1574,0.4144,2.5951,0
8199,0.79573,0.2567,1.9744,0.20427,4293.6,0.085011,1.2567,0.05697,0.082405,1.0442,2.4542,0.54715,4.3242,0
8200,0.40842,1.4485,4.3688,0.59158,1568.4,0.23273,2.4485,0.027752,0.21966,2.3769,10.75,1.4764,8.6802,0
8203,0.92504,0.081029,3.3571,0.074956,7845.2,0.046526,1.081,0.029475,0.04437,1.4389,3.6083,0.76835,11.343,0
8204,0.53901,0.74879,1.0031,0.40361,2644.4,0.13803,1.8553,0.023241,0.12968,0.074338,0.043118,0.7445,6.5833,0
8206,0.48027,1.0822,3.01,0.51973,826.28,0.44174,2.0822,0.21794,0.35685,22.402,5.2338,1.0785,6.0055,0
8207,0.38329,1.4869,0.94547,0.56989,-2173.0,-0.16797,2.609,-0.13776,-0.17242,-0.46946,-0.35941,1.4214,5.1872,0
8211,0.67211,0.33748,0.94931,0.22683,-2588.4,-0.14102,1.4878,-0.0088032,-0.1109,-0.13453,-0.013098,0.4326,1.6652,0
8215,0.44481,1.2481,3.9828,0.55519,404.44,0.90248,2.2481,0.34147,0.90248,10.1,8.2116,1.1959,15.285,0
8216,1.0066,-0.069731,1.0788,-0.070194,-1019200.0,-0.00035812,0.99341,0.051403,-0.0018292,0.39533,0.051064,0.21361,2.0792,0
8217,0.6386,0.56593,2.8071,0.3614,973.91,0.37478,1.5659,0.17255,0.37478,58.086,4.1552,0.91838,5.3535,0
8218,0.27646,2.1077,0.89742,0.58269,-353.33,-1.033,3.6171,-0.37034,-0.78065,-1.0663,-1.3396,0.64348,4.3354,0
8219,0.43746,1.2832,0.96252,0.56137,-862.97,-0.42296,2.2859,-0.22664,-0.32311,-0.3538,-0.51809,1.5347,19.621,0
8220,0.85279,0.082347,0.94006,0.070224,-5364.6,-0.068039,1.1726,-0.13596,-0.066975,-0.57788,-0.15943,0.48016,3.5771,0
8223,0.33676,1.6609,1.0515,0.55934,541.26,0.67435,2.9695,0.13815,0.58049,0.58698,0.41024,1.2572,4.4995,0
8224,0.9077,0.10169,0.60399,0.092303,29173.0,0.012512,1.1017,-0.008984,0.012512,-0.2,0.68515,1.712,0.71482,0
8228,0.35486,1.7703,1.083,0.62822,1102.8,0.33097,2.818,0.12345,0.27797,0.60366,0.34788,0.57108,6.2242,0
8233,0.63399,0.40365,1.0886,0.25591,-371.15,-0.98342,1.5773,0.027198,-1.0111,0.2143,0.042899,0.30172,3.0214,0
8234,1.0063,-0.0087086,0.9014,-0.0087631,-3702.4,-0.098586,0.99377,-0.037477,-0.093197,-1.2607,-0.037243,0.19633,0.28608,0
8236,0.37016,1.5783,0.82611,0.58422,2559.7,0.1426,2.7015,-0.067922,0.14342,-1.4989,-0.18349,1.1491,0.91645,0
8239,0.2926,2.4171,1.0061,0.70724,1374.1,0.26562,3.4176,0.011314,0.25985,0.12045,0.038667,0.88167,2.5516,0
8243,0.52785,0.88069,1.0474,0.46487,1611.8,0.22646,1.8945,0.086067,0.22197,0.50973,0.16305,0.11285,4.0444,0
8244,0.22171,3.5104,0.69738,0.77829,937.78,0.38922,4.5104,0.08264,0.37415,8.5857,2.7793,4.1761,2.5299,0
8247,0.60353,0.61325,1.1027,0.37011,1497.7,0.24371,1.6569,0.16975,0.19932,1.5571,0.28126,0.69904,2.5632,0
8249,0.18688,4.0917,0.9049,0.76464,4987.1,0.073188,5.3511,-0.020141,0.08648,-0.47732,-0.10778,1.1605,0.49365,0
8251,0.86394,0.15749,1.3109,0.13606,-2852.1,-0.12797,1.1575,-0.03109,-0.11768,-0.29011,1.1139,0.38301,7.6538,0
8253,0.74525,0.34183,0.68373,0.25475,347890.0,0.0010492,1.3418,-0.033311,0.0010492,-0.85369,1.0296,0.33981,0.79376,0
8254,1.2736,-0.21481,0.74365,-0.27357,-7541.7,-0.048398,0.78519,0.031728,-0.048398,0.2153,0.55858,0.5836,0.983,0
8256,0.27989,2.5562,1.0866,0.71547,1628.9,0.22408,3.5728,0.075958,0.20291,0.82976,0.27138,1.6258,3.4614,0
8258,0.35829,1.783,1.0142,0.63885,3048.5,0.11973,2.791,0.012416,0.11394,0.16422,0.034652,0.86753,0.94335,0
8260,0.52453,0.90645,2.0179,0.47547,1015.1,0.35955,1.9065,0.24905,0.28926,4.0336,3.3731,1.7239,836.04,0
8261,0.64488,0.55067,1.1904,0.35512,2253.7,0.16196,1.5507,0.1207,0.16196,1.762,1.6579,1.2595,1.627,0
8263,0.27867,2.2847,1.0432,0.63667,535.19,0.68201,3.5885,0.093076,0.68201,0.98663,0.33401,0.90183,1.3145,0
8266,0.6628,0.50875,0.58632,0.3372,683.37,0.53412,1.5087,0.0,0.53412,0.0,0.289,0.097992,1.4221,0
8270,0.22959,3.3555,1.1326,0.77041,764.64,0.47735,4.3555,0.0,0.47735,0.0,3.3036,1.0714,3.5695,0
8271,0.46204,0.9662,1.0322,0.44643,4373.5,0.083456,2.1643,0.03441,0.014683,0.45779,0.074473,0.78869,1.3642,0
8272,0.48619,1.0411,1.1032,0.50617,2304.4,0.15839,2.0568,0.095333,0.13253,0.8914,0.19608,0.57553,2.3036,0
8273,0.17508,4.7116,1.0029,0.82492,494.69,0.73783,5.7116,0.14027,0.58792,4.8047,4.8548,2.145,4.3086,0
8278,0.74038,0.35066,1.6405,0.25962,22491.0,0.016229,1.3507,0.051613,0.016229,1.117,2.1529,0.32727,2.8475,0
8279,0.12555,6.9647,0.54265,0.87445,318.65,1.1455,7.9647,0.023496,1.1455,5.1234,4.0622,12.103,1.3094,0
8282,0.69031,0.44863,0.47645,0.30969,1489.5,0.24504,1.4486,0.15853,0.24142,2.6265,0.46636,1.8311,0.66609,0
8283,0.34319,1.9028,1.0142,0.65303,2159.7,0.169,2.9139,0.012052,0.18315,0.15401,0.035117,0.97725,1.8017,0
8284,0.19364,3.7102,0.89954,0.71845,-640.17,-0.57016,5.1642,-0.16484,-0.57016,-2.2219,-0.85127,1.322,0.97649,0
8292,0.31482,2.1765,0.69031,0.68518,9840.2,0.037093,3.1765,0.0,0.037093,0.0,1.9645,1.6312,1.0094,0
8293,0.21642,3.2029,0.99641,0.69317,5336.2,0.068401,4.6206,-0.0055975,0.071228,-0.060372,-0.025864,1.6147,2.1155,0
8295,0.3246,2.0049,1.0048,0.65081,1474.5,0.24754,3.0807,-0.0067118,0.23943,-0.05768,-0.020677,0.7911,2.0899,0
8296,0.3284,2.045,0.49687,0.6716,-5930.8,-0.061543,3.045,-0.047018,-0.058375,-1.9191,1.5249,0.36035,0.63202,0
8303,0.80236,0.24675,0.7874,0.19798,7505.8,0.048629,1.2463,0.07327,0.037013,1.1914,0.88087,0.15926,0.89598,0
8308,0.93345,0.071295,1.2297,0.06655,3379.3,0.10801,1.0713,0.0098455,0.097463,0.58519,1.3027,0.44571,1.739,0
8309,0.54814,0.82435,1.002,0.45186,2857.2,0.12775,1.8243,0.018559,0.12447,0.14078,0.033858,0.92505,5.2078,0
8313,0.13769,6.2625,1.2572,0.86231,182.33,2.0019,7.2625,0.26095,2.0336,2.5713,1.8952,3.0772,2.7628,0
8314,0.59792,0.67245,0.87773,0.40208,8184.4,0.044597,1.6725,0.0083553,0.040422,11.807,1.4537,0.88988,2.0128,0
8316,0.19795,4.0264,1.2941,0.79703,161.62,2.2584,5.0518,0.40277,2.2584,2.949,2.0347,2.167,11.018,0
8322,1.5715,-0.36365,2.7639,-0.57147,-4495.8,-0.081187,0.63635,0.0,-0.081187,0.0,1.577,0.28651,15.084,0
8323,0.44466,1.2309,1.0227,0.54733,2426.8,0.1504,2.2489,0.03815,0.13362,0.34693,0.085797,0.52322,3.0332,0
8325,0.64058,0.56109,0.96337,0.35942,-3680.9,-0.099162,1.5611,-0.025142,-0.088631,-0.38743,1.0892,0.45446,1.8815,0
8326,0.42426,1.3571,1.4652,0.57574,8818.9,0.041388,2.3571,0.0099247,0.044473,0.68421,3.3807,2.6691,5.5352,0
8331,0.25981,2.7964,1.013,0.72653,1006.5,0.36263,3.8489,0.030021,0.34602,0.20044,0.11555,0.71059,3.6946,0
8332,0.37449,1.6703,1.2889,0.62552,744.73,0.49011,2.6703,0.15576,0.41512,3.4121,3.0365,1.3303,3.7608,0
8336,0.20817,3.7911,1.183,0.78918,371.78,0.98177,4.8038,0.13833,0.98177,1.6021,0.66451,1.5481,1.8695,0
8338,0.734,0.3624,1.0034,0.266,33741.0,0.010818,1.3624,-0.00023016,0.010818,-0.0010331,-0.00031357,0.44787,22.352,0
8342,0.68454,0.46083,1.4843,0.31546,4370.9,0.083507,1.4608,0.10578,0.049761,0.83054,2.0206,0.76055,4.7603,0
8345,0.89067,0.12275,1.1058,0.10933,-5660.7,-0.06448,1.1227,0.12884,-0.09093,0.65232,1.0953,0.39806,793.85,0
8346,0.45954,1.1761,1.5513,0.54046,664.63,0.54918,2.1761,0.25168,0.45147,12.123,1.7488,0.44955,4.6956,0
8347,0.32915,2.0381,0.93107,0.67085,-27015.0,-0.013511,3.0381,-0.053656,-0.013511,-0.64196,-0.16301,0.31382,1.5307,0
8348,0.60207,0.65523,0.98531,0.3945,5691.5,0.064131,1.6609,-0.036398,0.064131,-0.13896,-0.060454,0.50781,3.4923,0
8351,0.43842,1.2809,1.2033,0.56158,240.77,1.516,2.2809,0.14618,1.4513,3.1853,2.349,1.0413,4.2046,0
8354,0.94101,0.062685,1.029,0.058987,36073.0,0.010118,1.0627,-0.0095216,0.010118,-0.28082,1.1155,0.2414,4.277,0
8357,0.25187,2.9704,0.45671,0.74813,2244.3,0.16263,3.9704,0.035932,0.13338,2.3003,1.4147,1.2802,0.61855,0
8360,0.82043,0.2188,1.1903,0.17951,3283.4,0.11117,1.2189,0.0,0.11117,0.0,1.144,0.60904,2.5547,0
8365,0.75001,0.33331,1.1099,0.24999,-4858.6,-0.075125,1.3333,-0.046911,-0.058366,-1.1832,1.5528,0.1801,3.3805,0
8366,0.12784,6.8224,0.99587,0.87216,785.45,0.4647,7.8224,-0.0020608,0.42777,-0.021249,-0.016121,4.2319,1.6828,0
8375,0.14865,5.7272,1.0015,0.85135,482.82,0.75597,6.7272,0.047549,0.75597,6.9224,6.3937,1.4836,2.0979,0
8378,0.43054,1.3227,0.9903,0.56946,9015.7,0.040485,2.3227,0.07957,0.052149,0.86052,1.9393,1.3712,2.9734,0
8382,0.55084,0.81542,2.2055,0.44916,749.48,0.487,1.8154,0.25427,0.40165,15.738,3.5452,1.4313,10.512,0
8384,0.39459,1.5342,1.285,0.60541,479.76,0.7608,2.5342,0.242,0.7608,11.548,2.7182,0.35321,1.5495,0
8388,0.55073,0.78908,0.93942,0.43457,-2731.8,-0.13361,1.8158,-0.061861,-0.13308,-0.75603,-0.11232,0.3392,1.0601,0
8394,0.67801,0.47491,1.4294,0.32199,1680.8,0.21716,1.4749,0.097262,0.18919,8.061,1.9648,0.43966,1.7465,0
8400,0.65878,0.50738,1.0039,0.33425,-26785.0,-0.013627,1.5179,0.011459,-0.0011879,0.071518,0.017395,0.26609,4.5571,0
8401,0.6496,0.52656,1.0429,0.34205,-6701.1,-0.054469,1.5394,0.095028,-0.031844,1.4114,0.14629,0.40701,1.2484,0
8403,0.50977,0.96169,0.65708,0.49023,-14336.0,-0.02546,1.9617,-0.0097149,-0.023189,-0.42082,1.1028,0.76946,0.92832,0
8406,0.65209,0.53353,1.1571,0.34791,1535.1,0.23777,1.5335,0.15207,0.19282,1.6459,0.2332,1.04,2.7104,0
8409,1.0259,-0.025229,1.2712,-0.025882,-621.92,-0.58689,0.97477,0.10144,-0.59512,0.13189,1.1266,0.86918,2.0824,0
8413,0.38201,1.6177,0.91334,0.61799,2371.6,0.1539,2.6177,0.043887,0.1411,1.2025,2.3155,0.68191,2.1777,0
8415,0.59638,0.67679,1.0929,0.40362,2428.4,0.1503,1.6768,0.083877,0.12515,2.6297,1.7034,0.4113,1.6829,0
8416,0.057865,16.281,1.0311,0.94213,609.21,0.59913,17.282,-0.04196,0.59913,-15.985,17.49,13.377,3.5157,0
8417,0.057865,16.281,1.0311,0.94213,609.21,0.59913,17.282,-0.04196,0.59913,-15.985,17.49,13.377,3.5157,0
8420,0.47784,1.0927,2.5122,0.52216,543.22,0.67192,2.0927,0.26532,0.67192,11.618,4.7962,0.68637,5.3024,0
8422,0.60858,0.64318,1.9864,0.39142,2481.5,0.14709,1.6432,0.0039149,0.14865,0.099642,3.2877,0.43214,4.2137,0
8423,0.46833,1.0671,1.1696,0.49976,450.6,0.81002,2.1353,0.34559,0.81002,1.7943,0.73792,0.72496,3.728,0
8425,0.41897,1.3112,1.0726,0.54936,1030.2,0.35431,2.3868,0.10394,0.30517,0.62964,0.24809,0.77772,3.0167,0
8426,0.62941,0.55012,1.0055,0.34625,2252.9,0.16202,1.5888,0.039683,0.157,0.17522,0.063047,0.77717,4.626,0
8431,0.91735,0.090092,2.3549,0.082646,-2186.4,-0.16694,1.0901,-0.19948,-0.16053,-4.2107,3.4598,0.7572,7.9141,0
8432,0.19179,4.2113,2.6832,0.80769,934.51,0.39058,5.214,0.068246,0.36405,3.8651,13.819,3.756,8.2593,0
8433,0.2885,2.4662,1.525,0.7115,739.56,0.49353,3.4662,0.052228,0.47126,36.0,5.0955,3.1364,11.811,0
8434,0.27771,2.6009,3.3209,0.72229,588.45,0.62028,3.6009,0.0,0.62028,0.0,10.248,1.6414,7.9686,0
8435,0.3931,1.5439,2.886,0.6069,4791.2,0.076181,2.5439,0.043943,0.061355,2.5545,7.2268,1.2163,5.9557,0
8436,0.92596,0.079965,0.69168,0.074044,3518.0,0.10375,1.08,0.12161,0.10375,1.7375,0.58592,0.18203,1.0082,0
8438,0.55207,0.81138,2.1801,0.44793,149.0,2.4497,1.8114,0.0,2.4497,0.0,0.81354,1.2949,3.8181,0
8441,0.22973,3.353,1.6978,0.77027,268.32,1.3603,4.353,0.0,1.3603,0.0,5.433,1.3962,2.9802,0
8444,1.3038,-0.23301,1.4779,-0.3038,-5293.5,-0.068952,0.76699,0.050375,-0.068952,0.24436,1.111,0.38167,2.3514,0
8446,0.56928,0.7566,0.66656,0.43072,4025.3,0.090677,1.7566,0.05527,0.090717,0.50066,1.1092,0.82674,1.0229,0
8452,0.58365,0.71335,2.9493,0.41635,5351.8,0.068201,1.7134,0.0,0.068201,0.0,4.5748,0.20766,5.4237,0
8454,0.29241,2.4199,1.0591,0.70759,2182.2,0.16726,3.4199,0.012784,0.16328,0.66775,3.6019,0.51263,5.1696,0
8455,0.70049,0.35175,1.0548,0.2464,2599.8,0.14039,1.4276,0.12485,0.14039,0.6636,0.17824,0.48653,6.3875,0
8456,0.42497,1.329,1.0589,0.5648,976.26,0.37388,2.3531,0.077081,0.33228,0.64096,0.18138,0.52918,1.7092,0
8457,0.41048,1.4362,1.0348,0.58952,1608.5,0.22692,2.4362,0.040784,0.22692,1.1349,2.4668,0.8888,1.8836,0
8459,0.49146,1.0307,1.026,0.50654,1125.4,0.32434,2.0348,0.088961,0.32434,0.24737,0.18101,1.1878,11.352,0
8461,0.6175,0.61944,1.8557,0.3825,3878.7,0.094104,1.6194,0.12426,0.094104,2.3393,2.863,0.28145,4.3965,0
8462,0.79648,0.25553,1.1379,0.20352,4927.4,0.074076,1.2555,0.07486,0.063228,1.8355,1.3403,0.15697,2.1885,0
8466,0.4522,1.2114,2.133,0.5478,481.98,0.7573,2.2114,0.3373,0.7573,11.067,3.9446,1.064,6.8873,0
8470,0.53542,0.86769,2.7812,0.46458,3435.7,0.10624,1.8677,-0.037306,0.10167,-0.59219,5.2706,1.2436,6.3784,0
8471,0.34766,1.8764,11.172,0.65234,182.87,1.9959,2.8764,0.62228,1.6342,98.656,30.269,1.0453,18.314,0
8472,0.54541,0.82838,1.0438,0.45181,989.96,0.3687,1.8335,0.18376,0.30745,0.56407,0.33693,0.97798,9.8302,0
8479,0.34663,1.8847,1.0919,0.65328,552.38,0.66077,2.8849,0.17716,0.54321,52.615,2.5975,1.6855,2.1858,0
8480,0.58012,0.62077,0.74061,0.36012,-1382.2,-0.26407,1.7238,-0.19781,-0.27139,-2.2881,-0.34098,0.21544,0.86955,0
8481,0.082849,10.845,1.0539,0.89851,174.28,2.0943,12.07,0.042194,1.6458,0.54139,0.50929,13.589,3.5576,0
8483,0.72794,0.37375,1.1888,0.27206,-1672.8,-0.2182,1.3737,-0.0018717,-0.22117,-0.0082318,1.6373,0.52894,1.8766,0
8487,0.62647,0.59625,1.7737,0.37353,1959.0,0.18632,1.5963,0.067523,0.16583,2.7652,2.7439,0.52419,3.1589,0
8488,0.60819,0.57351,1.0391,0.3488,1451.9,0.25139,1.6442,0.097136,0.22094,0.32325,0.15971,0.51068,11.391,0
8490,0.37444,1.6706,0.96993,0.62556,-3181.9,-0.11471,2.6706,-0.10175,-0.11471,-10.641,2.9304,0.38449,1.2838,0
8493,0.89952,0.1117,1.95,0.10048,3888.2,0.093874,1.1117,0.055737,0.084721,1.6668,2.1564,0.31046,3.277,0
8494,0.66109,0.42249,1.0736,0.27931,8324.7,0.043845,1.5126,0.079725,0.037693,0.72224,0.1206,0.6552,2.6811,0
8496,0.57785,0.73055,3.9635,0.42215,4652.6,0.078451,1.7306,0.038829,0.064879,1.8624,6.7941,0.99427,18.435,0
8497,0.83939,0.17102,1.031,0.14355,8901.8,0.041003,1.1913,0.023397,0.042466,0.32221,0.027874,0.82695,2.5639,0
8498,0.39635,1.5116,0.94484,0.59911,-482.8,-0.75601,2.523,-0.10497,-0.75601,-0.62043,-0.26484,0.64297,2.818,0
8501,0.45437,1.2008,1.6948,0.54563,-598.44,-0.60992,2.2008,0.0,-0.60992,0.0,3.6483,0.82453,2.596,0
8507,0.86356,0.15799,0.3036,0.13644,-8072.5,-0.045215,1.158,-0.012987,-0.045215,-0.25243,0.37305,0.26158,0.35644,0
8513,0.68313,0.46384,2.0843,0.31687,2451.4,0.14889,1.4638,0.0,0.14889,0.0,2.2885,0.17952,3.0757,0
8514,0.46624,0.81868,1.1275,0.3817,1911.3,0.19097,2.1448,0.18613,0.17247,1.3006,0.39922,0.60627,2.7372,0
8517,0.45624,1.1866,0.84212,0.54136,-3403.2,-0.10725,2.1918,-0.20964,-0.10725,-1.7216,-0.4595,0.51899,1.4613,0
8522,0.14735,5.7867,1.5777,0.85265,523.18,0.69766,6.7867,-0.020309,0.69766,-6.1095,10.807,2.197,4.0889,0
8523,0.58165,0.58437,0.99673,0.3399,1489.0,0.24513,1.7192,0.032523,0.24513,0.19641,0.055916,0.32078,2.9678,0
8525,0.4634,1.1579,1.8795,0.5366,884.26,0.41278,2.1579,0.0,0.41278,0.0,2.5383,1.6007,5.2178,0
8532,0.54405,0.83808,1.2978,0.45595,5213.1,0.070015,1.8381,0.13596,0.070015,0.57737,2.1269,0.34356,2.0417,0
8533,0.55664,0.7965,1.8555,0.44336,7269.1,0.050213,1.7965,-0.0099918,0.066098,-0.16691,2.7553,0.57048,3.3206,0
8534,0.52547,0.90304,1.7873,0.47453,401.17,0.90984,1.903,0.17968,0.82572,5.6497,3.6069,0.66752,2.7247,0
8540,0.37987,1.6325,0.44432,0.62013,-9059.4,-0.040289,2.6325,-0.021907,-0.040289,-0.96765,1.2319,0.27651,0.50632,0
8541,0.57028,0.75352,1.0573,0.42972,912.83,0.39986,1.7535,0.123,0.39882,4.6899,1.6518,0.58904,1.3558,0
8542,0.76132,0.31084,1.0504,0.23665,2235.6,0.16327,1.3135,0.039251,0.16325,0.50123,0.051556,0.50316,0.95279,0
8543,0.45901,1.1786,0.74182,0.54099,1797.1,0.2031,2.1786,0.01033,0.20106,0.5443,1.6108,1.2233,1.0253,0
8544,0.57132,0.75033,3.8393,0.42868,-1520.1,-0.24012,1.7503,-0.14623,-0.24012,-3.4359,7.009,1.974,52.708,0
8545,0.73703,0.3568,1.7954,0.26297,3978.4,0.091746,1.3568,0.044001,0.083678,0.78952,2.3763,0.62821,4.8188,0
8549,0.52831,0.89282,2.0917,0.47169,782.7,0.46633,1.8928,0.0,0.46633,0.0,3.1135,0.31362,4.1258,0
8552,0.51604,0.93783,2.2346,0.48396,-4085.9,-0.089332,1.9378,-0.064348,-0.073361,-7.8817,4.7519,4.642,226.17,0
8557,0.48976,1.0418,1.4796,0.51024,813.47,0.4487,2.0418,0.15624,0.4487,9.0254,2.8874,0.60863,3.2911,0
8558,0.74898,0.33514,1.4114,0.25102,2140.7,0.17051,1.3351,0.074201,0.16621,1.5915,1.7801,0.40306,2.1996,0
8559,0.41188,1.4279,1.0936,0.58812,1156.4,0.31564,2.4279,0.091221,0.3151,0.85193,0.22147,0.72227,1.7053,0
8565,0.26373,2.7917,0.51176,0.73627,1764.4,0.20687,3.7917,0.034987,0.19466,2.2258,1.8704,1.9796,0.78525,0
8566,0.48648,1.0556,1.8654,0.51352,983.41,0.37116,2.0556,0.17209,0.05268,9.7522,3.4808,1.0269,4.4522,0
8568,0.56823,0.75984,1.4536,0.43177,1667.7,0.21886,1.7598,0.043893,0.21381,0.46479,2.4751,0.55843,2.191,0
8569,2.392,-0.58175,2.6265,-1.3915,15715.0,0.023226,0.41806,0.02381,0.023226,1.5882,1.0881,0.10484,9.1225,0
8575,0.82928,0.20586,2.0762,0.17072,5984.7,0.060989,1.2059,0.15973,0.060989,0.94335,2.3214,0.50938,5.0012,0
8577,0.4681,1.1363,3.0859,0.5319,510.74,0.71465,2.1363,0.2743,0.6,25.556,6.0,1.4575,9.8948,0
8581,0.47681,1.0973,3.2267,0.52319,4142.1,0.088119,2.0973,0.020457,0.086619,0.40495,6.7976,1.2621,6.5027,0
8586,0.30109,2.3212,0.41302,0.69891,-685.4,-0.53253,3.3212,0.08948,-0.42636,0.34851,0.98531,0.63512,0.51852,0
8591,0.80135,0.24789,3.6882,0.19865,3473.9,0.10507,1.2479,0.15421,0.10507,1.3357,4.3964,0.45327,15.964,0
8592,0.90203,0.10861,1.437,0.097972,5181.1,0.070448,1.1086,0.13476,0.06339,1.1931,1.5069,0.20399,4.9248,0
8595,0.63801,0.56737,0.49707,0.36199,4419.8,0.082583,1.5674,0.016192,0.09137,0.19888,0.68116,0.19834,0.56802,0
8598,0.81688,0.2225,0.93517,0.18176,30505.0,0.011965,1.2242,0.01913,0.0098241,0.24222,0.023418,1.354,1.9433,0
8600,0.30892,2.2371,1.3812,0.69108,466.15,0.78302,3.2371,0.17843,0.67754,18.449,3.9169,0.66412,2.1664,0
8601,0.55927,0.75937,1.0286,0.42469,-31963.0,-0.011419,1.788,0.1344,0.00037643,0.30505,0.24032,0.97583,9.3972,0
8603,0.69448,0.43992,4.0053,0.30552,2686.3,0.13588,1.4399,0.089771,0.12127,1.1793,5.7173,0.91448,11.684,0
8604,0.14204,6.0401,1.8806,0.85796,122.36,2.983,7.0401,0.30706,2.5191,129.54,10.973,2.9074,4.5293,0
8605,0.7419,0.34788,1.0993,0.2581,-27554.0,-0.013247,1.3479,-0.071792,0.0013673,-1.1066,1.5942,0.42974,1.4702,0
8606,0.15366,5.508,1.2641,0.84634,152.97,2.3861,6.508,0.28101,2.0293,74.815,6.4174,4.3023,5.1476,0
